gradient,K,N,sigma,rho,success,train_error,train_error_fit,validation_error,time_exec(s),nfev,nit,njev
Grad,5,30,1.2,0.0005,True,13733.444863050465,0.05927086112705321,0.07065131614101408,5.1225193500518795,874,858,874
Grad,5,30,1.2,0.001,True,15466.923726791076,0.08578545848568885,0.09739853851770904,4.145913124084473,711,701,711
Grad,5,30,1.5,1e-05,True,12269.9251016229,0.0018414292597372292,0.0021339795782967306,18.311395359039306,3156,3035,3156
Grad,5,30,1.5,5e-05,True,12148.255875046307,0.007861495624472411,0.010985784020039876,11.46713752746582,1955,1888,1955
Grad,5,30,1.5,0.0001,True,13303.191907889923,0.01438906009612104,0.019015360891590453,11.599499273300172,1994,1941,1994
Grad,5,30,1.5,0.0005,True,13496.114463605414,0.050508593963849005,0.066568754211316,5.382720994949341,921,901,921
Grad,5,30,1.5,0.001,True,10920.74712160797,0.07425062745954251,0.08376802378897111,4.2922862529754635,736,725,736
Grad,5,30,1.8,1e-05,True,13566.130431846657,0.0014713762054886863,0.0016997045591110275,20.068401765823364,3444,3331,3444
Grad,5,30,1.8,5e-05,True,9532.624953097958,0.00640026777084739,0.007678868891979361,15.417077255249023,2632,2542,2632
Grad,5,30,1.8,0.0001,True,14122.741414862814,0.011798641837108896,0.014087678892177002,11.07331018447876,1898,1846,1898
Grad,5,30,1.8,0.0005,True,13274.02419329743,0.044254726735466876,0.05232658883542414,6.203562211990357,1061,1044,1061
Grad,5,30,1.8,0.001,True,17511.413629217674,0.06623682330983834,0.0803761985771976,4.5692943096160885,780,770,780
