gradient,K,N,sigma,rho,success,train_error,train_error_fit,validation_error,time_exec(s),nfev,nit,njev
Grad,5,20,1.2,1e-05,True,5266.344212658569,0.00021990521237779943,0.0005694896907618425,6.247901391983032,2341,2246,2341
Grad,5,20,1.2,5e-05,True,4015.3805013038727,0.0014141972670632808,0.0033608569825342403,4.066348695755005,1454,1408,1454
Grad,5,20,1.2,0.0001,True,5729.985354418795,0.003448312657216555,0.007279210373391788,3.0641805648803713,1175,1143,1175
Grad,5,20,1.2,0.0005,True,5703.880745414441,0.028654601543888204,0.043014838883006036,1.815056562423706,691,678,691
Grad,5,20,1.2,0.001,True,5981.561283690213,0.036668986395590776,0.05456883810955475,1.3318892478942872,504,496,504
Grad,5,20,1.5,1e-05,True,5229.686089798874,0.0001357416242056976,0.00038626155059605014,7.934216928482056,2952,2846,2952
Grad,5,20,1.5,5e-05,True,5642.49916856419,0.0009652952376982859,0.002435967073758747,5.293207788467408,1953,1888,1953
Grad,5,20,1.5,0.0001,True,6465.467465513243,0.0022516725316891347,0.004991956877827553,3.173843193054199,1244,1210,1244
Grad,5,20,1.5,0.0005,True,7631.289227462697,0.022496348907981543,0.03960294239726325,2.054386615753174,844,827,844
Grad,5,20,1.5,0.001,True,9063.6320346908,0.03405119861867154,0.05192386953725388,1.323455238342285,567,557,567
Grad,5,20,1.8,1e-05,True,5220.52326414918,0.00010501832461249695,0.0003818849203939327,6.154714679718017,2651,2558,2651
Grad,5,20,1.8,5e-05,True,7252.835592510548,0.0007109767832723452,0.0017227100855424192,3.631065559387207,1576,1527,1576
Grad,5,20,1.8,0.0001,True,4744.956196212285,0.001644035485980727,0.0040025902312930415,3.5149348258972166,1517,1485,1517
Grad,5,20,1.8,0.0005,True,8472.235399268651,0.016887538052660304,0.02681542486363068,1.5117577075958253,650,637,650
Grad,5,20,1.8,0.001,True,7511.928853116418,0.0314090532282108,0.0466315405987187,1.4743824005126953,641,630,641
